ID,Category
31938,[0 0 0 1]
31939,[0 0 0 1]
31940,[0 1 0 0]
31941,[0 0 1 0]
31942,[1 0 0 0]
31943,[1 0 0 0]
31944,[1 0 0 0]
31945,[1 0 0 0]
31946,[1 0 0 0]
31947,[1 0 0 0]
31948,[1 0 0 0]
31949,[1 0 0 0]
31950,[1 0 0 0]
31951,[1 0 0 0]
31952,[0 1 1 0]
31953,[1 0 0 0]
31954,[1 0 0 0]
31955,[1 0 0 0]
31956,[1 0 0 0]
31957,[1 0 0 0]
31958,[0 1 1 0]
31959,[0 1 0 0]
31960,[0 0 0 0]
31961,[0 0 0 0]
31962,[1 0 0 0]
31963,[0 1 1 0]
31964,[1 0 0 0]
31965,[1 0 0 0]
31966,[0 0 0 1]
31967,[1 0 0 0]
31968,[0 0 0 1]
31969,[1 0 0 0]
31970,[0 0 0 1]
31971,[0 0 0 1]
31972,[0 0 0 1]
31973,[0 0 0 1]
31974,[0 1 0 0]
31975,[1 0 0 0]
31976,[0 0 0 1]
31977,[1 0 0 0]
31978,[0 0 0 1]
31979,[0 0 0 1]
31980,[1 0 0 0]
31981,[0 0 0 1]
31982,[1 1 0 0]
31983,[1 1 0 0]
31984,[0 0 0 1]
31985,[0 0 0 0]
31986,[0 0 0 1]
31987,[0 0 0 1]
31988,[0 0 0 1]
31989,[0 0 0 1]
31990,[0 0 0 1]
31991,[0 0 0 1]
31992,[0 0 0 1]
31993,[1 0 0 0]
31994,[0 0 0 1]
31995,[0 0 0 1]
31996,[0 0 1 0]
31997,[0 0 0 1]
31998,[0 0 0 1]
31999,[0 0 0 0]
32000,[1 0 0 0]
32001,[1 0 0 0]
32002,[1 0 0 0]
32003,[1 0 0 0]
32004,[1 0 0 0]
32005,[0 1 0 0]
32006,[0 1 0 1]
32007,[0 0 1 0]
32008,[0 0 1 0]
32009,[0 0 0 1]
32010,[0 0 0 1]
32011,[1 0 0 0]
32012,[1 0 0 0]
32013,[1 0 0 0]
32014,[1 0 0 0]
32015,[0 0 0 1]
32016,[0 0 1 0]
32017,[0 0 0 1]
32018,[0 0 0 1]
32019,[0 1 0 0]
32020,[0 0 0 1]
32021,[1 0 0 0]
32022,[0 0 0 0]
32023,[0 1 0 0]
32024,[0 1 0 0]
32025,[0 1 0 0]
32026,[0 0 0 0]
32027,[0 0 0 1]
32028,[0 0 1 0]
32029,[1 0 0 0]
32030,[1 0 0 0]
32031,[0 0 0 1]
32032,[0 0 0 1]
32033,[0 0 0 1]
32034,[0 0 0 1]
32035,[0 0 0 1]
32036,[0 0 0 1]
32037,[0 0 0 1]
32038,[0 0 0 1]
32039,[0 0 1 0]
32040,[0 0 0 1]
32041,[0 0 0 1]
32042,[0 0 0 1]
32043,[0 0 0 1]
32044,[0 0 0 1]
32045,[0 0 0 1]
32046,[0 0 0 1]
32047,[0 0 0 1]
32048,[0 0 0 1]
32049,[0 0 0 1]
32050,[0 0 1 0]
32051,[0 0 0 1]
32052,[0 0 0 1]
32053,[0 0 0 1]
32054,[0 1 0 1]
32055,[0 1 0 1]
32056,[0 1 0 1]
32057,[1 0 0 0]
32058,[0 0 0 1]
32059,[0 0 0 1]
32060,[1 0 0 0]
32061,[0 0 0 1]
32062,[1 0 0 0]
32063,[1 0 0 0]
32064,[1 0 0 0]
32065,[1 0 0 0]
32066,[1 0 0 0]
32067,[1 0 0 0]
32068,[1 0 0 0]
32069,[1 0 0 0]
32070,[1 0 0 0]
32071,[1 0 0 0]
32072,[0 0 0 1]
32073,[1 0 0 0]
32074,[1 0 0 0]
32075,[1 0 0 0]
32076,[0 0 0 1]
32077,[0 0 0 1]
32078,[0 0 0 1]
32079,[0 1 0 0]
32080,[1 0 0 0]
32081,[0 0 0 1]
32082,[0 0 0 1]
32083,[0 0 0 1]
32084,[0 0 0 1]
32085,[0 0 0 1]
32086,[0 0 0 1]
32087,[0 0 0 1]
32088,[0 0 0 1]
32089,[0 0 0 1]
32090,[0 0 0 1]
32091,[0 0 0 1]
32092,[0 0 0 1]
32093,[0 0 0 1]
32094,[0 0 0 1]
32095,[0 0 0 1]
32096,[0 0 0 1]
32097,[0 0 0 1]
32098,[0 0 0 1]
32099,[0 0 0 1]
32100,[0 0 0 1]
32101,[0 0 0 1]
32102,[0 0 0 1]
32103,[0 0 0 1]
32104,[0 0 1 0]
32105,[0 0 0 1]
32106,[0 0 0 1]
32107,[0 0 0 1]
32108,[0 0 0 1]
32109,[0 0 0 1]
32110,[0 0 0 1]
32111,[0 0 0 1]
32112,[0 0 0 1]
32113,[0 0 0 1]
32114,[0 0 0 0]
32115,[0 0 1 0]
32116,[0 0 0 1]
32117,[0 0 0 1]
32118,[0 0 0 1]
32119,[0 0 0 1]
32120,[0 0 1 0]
32121,[0 0 0 1]
32122,[0 0 0 1]
32123,[0 0 0 1]
32124,[0 0 0 1]
32125,[0 0 0 1]
32126,[0 0 0 1]
32127,[0 0 1 0]
32128,[0 0 0 1]
32129,[0 0 0 1]
32130,[0 0 0 1]
32131,[0 0 0 1]
32132,[0 0 0 1]
32133,[1 0 0 0]
32134,[1 0 0 0]
32135,[1 0 0 0]
32136,[1 0 0 0]
32137,[1 0 0 0]
32138,[0 0 1 0]
32139,[1 0 0 0]
32140,[1 0 0 0]
32141,[1 0 0 0]
32142,[1 0 0 0]
32143,[1 0 0 0]
32144,[0 1 0 0]
32145,[0 1 0 0]
32146,[1 0 0 0]
32147,[0 0 0 0]
32148,[1 0 0 0]
32149,[0 0 1 0]
32150,[1 0 0 0]
32151,[1 0 0 0]
32152,[0 1 0 0]
32153,[0 0 0 1]
32154,[0 0 0 1]
32155,[0 0 0 1]
32156,[0 0 0 1]
32157,[0 0 0 1]
32158,[0 0 0 1]
32159,[0 0 0 1]
32160,[0 0 1 0]
32161,[0 0 0 1]
32162,[0 0 0 1]
32163,[0 0 0 1]
32164,[0 0 0 1]
32165,[0 0 0 1]
32166,[0 0 0 1]
32167,[0 0 0 1]
32168,[0 0 0 1]
32169,[0 0 0 1]
32170,[0 0 0 1]
32171,[0 0 1 0]
32172,[0 0 0 1]
32173,[0 0 0 1]
32174,[0 0 0 1]
32175,[0 0 0 1]
32176,[0 0 0 1]
32177,[0 0 1 0]
32178,[0 0 0 1]
32179,[0 0 0 1]
32180,[0 0 0 1]
32181,[0 0 1 0]
32182,[0 0 1 0]
32183,[0 0 0 1]
32184,[0 0 0 1]
32185,[0 0 0 1]
32186,[0 0 0 1]
32187,[1 0 0 0]
32188,[0 0 0 1]
32189,[0 0 1 0]
32190,[0 0 0 1]
32191,[0 0 0 1]
32192,[0 0 0 1]
32193,[0 0 0 1]
32194,[0 0 0 1]
32195,[0 0 0 1]
32196,[0 0 0 1]
32197,[0 0 0 1]
32198,[1 0 0 0]
32199,[0 0 0 1]
32200,[0 0 0 1]
32201,[0 0 0 1]
32202,[0 0 0 1]
32203,[0 0 0 1]
32204,[0 0 0 1]
32205,[0 0 0 1]
32206,[0 0 0 1]
32207,[0 0 0 1]
32208,[0 0 0 1]
32209,[0 0 1 0]
32210,[0 0 0 1]
32211,[0 0 1 0]
32212,[1 0 0 0]
32213,[1 0 0 0]
32214,[1 0 0 0]
32215,[1 0 0 0]
32216,[1 0 0 0]
32217,[1 0 0 0]
32218,[1 0 0 0]
32219,[0 0 0 1]
32220,[0 0 0 1]
32221,[0 0 1 0]
32222,[0 0 0 1]
32223,[0 0 0 1]
32224,[1 0 0 0]
32225,[0 0 0 1]
32226,[0 0 0 1]
32227,[0 0 0 1]
32228,[0 0 0 1]
32229,[0 0 0 1]
32230,[0 0 0 1]
32231,[0 0 0 1]
32232,[0 0 0 1]
32233,[0 0 0 1]
32234,[0 0 0 1]
32235,[0 0 0 1]
32236,[0 0 0 1]
32237,[0 0 0 1]
32238,[0 0 0 1]
32239,[0 0 0 1]
32240,[0 0 0 1]
32241,[0 0 0 1]
32242,[0 0 0 1]
32243,[0 0 0 1]
32244,[0 0 0 1]
32245,[0 0 0 1]
32246,[0 0 0 1]
32247,[0 0 0 0]
32248,[0 0 0 1]
32249,[0 0 0 1]
32250,[0 0 1 0]
32251,[0 0 0 1]
32252,[0 0 0 1]
32253,[0 0 0 1]
32254,[0 0 0 1]
32255,[0 0 0 1]
32256,[0 0 0 1]
32257,[0 0 0 1]
32258,[0 0 0 1]
32259,[0 0 0 1]
32260,[0 0 0 0]
32261,[0 0 0 1]
32262,[0 0 0 1]
32263,[0 0 0 1]
32264,[0 0 0 1]
32265,[1 0 0 0]
32266,[0 0 0 1]
32267,[0 0 0 1]
32268,[0 0 0 1]
32269,[1 0 0 0]
32270,[1 0 0 0]
32271,[1 0 0 0]
32272,[0 0 0 1]
32273,[0 0 0 1]
32274,[0 0 0 1]
32275,[1 0 0 0]
32276,[1 0 0 0]
32277,[0 0 0 1]
32278,[0 0 1 0]
32279,[0 0 1 0]
32280,[1 0 1 0]
32281,[0 0 0 0]
32282,[0 0 0 0]
32283,[0 1 0 0]
32284,[1 0 0 0]
32285,[1 0 0 0]
32286,[0 0 0 1]
32287,[1 0 0 0]
32288,[0 1 0 0]
32289,[0 0 1 0]
32290,[1 0 0 0]
32291,[0 0 0 1]
32292,[1 0 0 0]
32293,[0 0 0 1]
32294,[1 0 0 0]
32295,[1 0 0 0]
32296,[0 0 0 1]
32297,[0 0 0 1]
32298,[1 0 0 0]
32299,[0 0 0 1]
32300,[0 0 0 1]
32301,[0 0 0 0]
32302,[0 0 0 1]
32303,[0 0 0 1]
32304,[0 0 1 0]
32305,[0 0 0 1]
32307,[1 1 0 0]
32308,[0 1 0 0]
32309,[0 1 0 0]
32310,[0 0 0 1]
32311,[0 1 0 0]
32312,[0 0 0 1]
32313,[1 0 0 0]
32314,[0 0 1 0]
32315,[1 0 0 0]
32316,[0 0 0 1]
32317,[1 0 0 0]
32318,[1 0 0 0]
32319,[0 0 1 0]
32320,[1 0 1 0]
32321,[0 0 0 1]
32322,[1 0 0 0]
32323,[0 0 0 0]
32324,[0 0 0 1]
32325,[1 0 0 0]
32326,[1 0 0 0]
32327,[0 0 0 1]
32328,[0 0 0 1]
32329,[1 0 0 0]
32330,[0 0 0 1]
32331,[0 0 0 1]
32332,[0 0 0 1]
32333,[0 0 0 1]
32334,[0 0 0 0]
32335,[0 1 0 0]
32336,[0 0 1 0]
32337,[0 0 0 1]
32338,[0 0 0 0]
32339,[0 0 1 0]
32340,[1 0 0 0]
32341,[1 0 0 1]
32342,[0 1 0 0]
32343,[0 0 1 0]
32344,[0 0 0 1]
32345,[0 0 0 1]
32346,[1 0 0 0]
32347,[1 0 0 0]
32348,[1 0 0 0]
32349,[0 0 0 1]
32350,[0 0 0 1]
32351,[1 0 0 0]
32352,[1 0 0 0]
32353,[1 0 0 1]
32354,[1 0 0 1]
32355,[0 0 0 1]
32356,[1 0 0 0]
32357,[0 1 0 0]
32358,[0 0 0 1]
32359,[1 0 0 0]
32360,[0 0 0 1]
32361,[0 0 0 1]
32362,[0 0 0 1]
32363,[0 0 0 1]
32364,[0 0 0 1]
32365,[0 0 0 1]
32366,[0 0 0 1]
32367,[0 0 0 1]
32368,[1 0 0 0]
32369,[0 0 0 1]
32370,[0 0 0 1]
32371,[0 0 0 1]
32372,[1 0 0 0]
32373,[1 0 0 0]
32374,[0 0 0 1]
32375,[0 0 0 1]
32376,[1 0 0 0]
32377,[0 0 0 1]
32378,[0 0 0 0]
32379,[0 0 0 0]
32380,[1 0 0 0]
32381,[1 0 0 0]
32382,[1 0 0 0]
32383,[0 0 0 1]
32384,[0 0 0 1]
32385,[0 0 0 1]
32386,[0 0 0 1]
32387,[0 0 0 1]
32388,[0 0 0 1]
32389,[0 0 0 1]
32390,[0 0 0 1]
32391,[0 0 0 1]
32392,[0 0 0 1]
32393,[0 0 0 1]
32394,[0 0 0 1]
32395,[0 1 0 0]
32396,[0 1 0 0]
32397,[0 0 0 1]
32398,[0 0 0 1]
32399,[0 0 0 1]
32400,[0 0 0 1]
32401,[0 0 0 1]
32402,[0 0 0 1]
32403,[0 0 0 1]
32404,[0 0 0 1]
32405,[1 0 0 0]
32406,[1 0 0 0]
32407,[1 0 0 0]
32408,[1 0 0 0]
32409,[0 0 1 0]
32410,[0 0 0 1]
32411,[0 0 1 0]
32412,[0 0 1 0]
32413,[0 1 0 0]
32414,[0 1 0 0]
32415,[0 1 0 0]
32416,[0 1 0 0]
32417,[0 1 0 0]
32418,[0 0 0 1]
32419,[0 0 0 1]
32420,[0 0 0 1]
32421,[0 0 0 1]
32422,[0 0 0 1]
32423,[0 0 0 1]
32424,[0 0 0 1]
32425,[0 0 0 1]
32426,[0 0 0 1]
32427,[0 0 0 1]
32428,[0 0 0 1]
32429,[0 0 0 1]
32430,[0 0 0 1]
32431,[0 0 1 0]
32432,[0 0 0 1]
32433,[0 0 1 0]
32434,[1 0 0 0]
32435,[0 0 1 0]
32436,[0 0 1 0]
32437,[0 0 1 0]
32438,[0 0 0 1]
32439,[0 0 0 1]
32440,[0 0 0 1]
32441,[0 0 0 1]
32442,[0 0 0 1]
32443,[0 0 0 1]
32444,[0 0 0 1]
32445,[0 0 0 0]
32446,[0 0 0 1]
32447,[0 0 0 1]
32448,[0 0 0 1]
32449,[0 0 0 1]
32450,[0 0 0 1]
32451,[0 0 0 1]
32452,[0 0 0 1]
32453,[0 0 0 1]
32454,[1 0 0 0]
32455,[0 0 0 1]
32456,[1 0 0 0]
32457,[1 0 0 0]
32458,[0 0 0 1]
32459,[1 0 0 0]
32460,[0 0 0 1]
32461,[0 0 0 1]
32462,[1 0 0 0]
32463,[0 0 0 1]
32464,[0 0 1 0]
32465,[1 0 0 1]
32466,[0 0 0 1]
32467,[0 0 1 0]
32468,[0 0 0 1]
32469,[0 0 0 1]
32470,[1 0 0 0]
32471,[0 1 0 0]
32472,[0 0 0 1]
32473,[0 0 0 1]
32474,[0 0 0 1]
32475,[0 0 0 1]
32476,[0 0 0 1]
32477,[0 1 0 0]
32478,[1 0 0 0]
32479,[1 0 0 0]
32480,[0 0 0 0]
32481,[0 0 0 1]
32482,[0 0 0 1]
32483,[0 0 0 1]
32484,[0 0 0 1]
32485,[0 0 0 1]
32486,[0 0 0 1]
32487,[0 0 0 1]
32488,[1 0 0 0]
32489,[0 0 0 1]
32490,[0 0 0 1]
32491,[0 0 0 1]
32492,[0 0 0 1]
32493,[1 0 0 1]
32494,[1 0 0 0]
32495,[0 0 0 1]
32496,[0 0 0 1]
32497,[0 0 0 1]
32498,[1 0 0 0]
32499,[0 0 1 0]
32500,[1 0 0 0]
32501,[1 0 0 0]
32502,[0 0 0 1]
32503,[0 1 0 0]
32504,[0 1 0 0]
32505,[0 0 0 1]
32506,[1 0 0 0]
32507,[0 0 1 0]
32508,[0 0 0 0]
32509,[1 0 0 0]
32510,[0 0 1 0]
32511,[0 0 1 0]
32512,[0 0 0 1]
32513,[0 0 0 1]
32514,[0 0 0 1]
32515,[0 0 0 1]
32516,[0 0 0 0]
32517,[0 0 0 1]
32518,[0 0 0 1]
32519,[0 0 0 1]
32520,[0 0 0 1]
32521,[0 0 1 0]
32522,[0 0 0 1]
32523,[0 0 0 1]
32524,[0 0 0 1]
32525,[0 0 0 0]
32526,[0 0 1 0]
32527,[0 0 0 0]
32528,[1 0 0 0]
32529,[0 0 0 1]
32530,[1 0 0 0]
32531,[1 0 0 0]
32532,[0 0 1 0]
32533,[1 1 0 0]
32534,[1 0 0 0]
32535,[0 1 0 0]
32536,[1 0 0 0]
32537,[1 0 0 0]
32538,[1 0 0 0]
32539,[0 0 1 1]
32540,[0 0 1 0]
32541,[0 0 0 1]
32542,[0 0 0 1]
32543,[0 0 1 0]
32544,[0 0 0 1]
32545,[0 0 1 0]
32546,[0 1 1 0]
32547,[0 0 0 0]
32548,[0 0 0 1]
32549,[0 0 0 1]
32550,[0 0 0 1]
32551,[0 0 1 0]
32552,[0 0 1 0]
32553,[0 0 0 0]
32554,[0 0 0 1]
32555,[0 0 0 0]
32556,[0 0 1 0]
32557,[0 0 1 0]
32558,[1 0 0 0]
32559,[0 0 0 1]
32560,[0 0 0 1]
32561,[0 0 0 1]
32562,[1 0 0 0]
32563,[0 0 0 1]
32564,[1 0 0 0]
32565,[0 0 0 1]
32566,[0 0 1 0]
32567,[0 0 0 1]
32568,[1 0 0 0]
32569,[0 0 1 0]
32570,[0 0 0 0]
32571,[0 1 0 0]
32572,[0 0 1 0]
32573,[1 0 0 0]
32574,[0 0 1 0]
32575,[0 0 0 0]
32576,[0 0 1 0]
32577,[0 0 1 0]
32578,[0 0 0 1]
32579,[0 0 0 1]
32580,[0 0 0 1]
32581,[0 0 0 1]
32582,[0 0 0 1]
32583,[0 0 0 1]
32584,[0 0 0 1]
32585,[0 0 0 1]
32586,[0 0 0 1]
32587,[0 1 0 0]
32588,[0 0 1 0]
32589,[1 0 0 0]
32590,[0 0 1 0]
32591,[1 0 0 0]
32592,[1 0 0 0]
32593,[1 0 0 0]
32594,[0 0 0 0]
32595,[1 0 0 0]
32596,[1 0 0 0]
32597,[1 0 0 0]
32598,[1 0 0 0]
32599,[0 0 1 0]
32600,[1 0 0 0]
32601,[1 0 0 0]
32602,[0 0 1 0]
32603,[0 0 1 0]
32604,[0 0 1 0]
32605,[1 0 0 0]
32606,[1 0 0 0]
32607,[1 0 1 0]
32608,[0 0 1 0]
32609,[0 0 1 0]
32610,[0 0 1 0]
32611,[0 1 1 0]
32612,[0 1 0 0]
32613,[0 1 0 0]
32614,[0 0 1 0]
32615,[0 0 0 0]
32616,[1 0 0 0]
32617,[0 0 1 0]
32618,[0 0 0 1]
32619,[0 1 1 0]
32620,[0 1 0 0]
32621,[0 0 1 0]
32622,[1 0 0 0]
32623,[0 0 1 0]
32624,[1 0 0 0]
32625,[1 0 0 0]
32626,[0 0 0 0]
32627,[0 0 0 1]
32628,[0 0 1 0]
32629,[0 1 0 0]
32630,[0 0 0 1]
32631,[0 1 0 0]
32632,[1 0 0 0]
32633,[0 0 1 0]
32634,[0 0 1 0]
32635,[0 0 0 0]
32636,[1 0 0 0]
32637,[0 0 0 1]
32638,[0 1 0 0]
32639,[1 0 0 0]
32640,[0 1 0 0]
32641,[0 1 1 0]
32642,[0 0 0 0]
32643,[1 0 0 0]
32644,[1 0 0 0]
32645,[1 0 0 0]
32646,[1 0 0 0]
32647,[1 0 0 0]
32648,[0 1 0 0]
32649,[0 1 0 0]
32650,[0 0 0 1]
32651,[0 0 0 1]
32652,[0 0 0 1]
32653,[0 0 0 1]
32654,[1 0 0 0]
32655,[0 0 0 1]
32656,[0 0 0 1]
32657,[0 0 0 1]
32658,[0 0 0 1]
32659,[0 0 1 0]
32660,[0 0 1 0]
32661,[0 0 1 0]
32662,[0 0 1 0]
32663,[0 0 1 0]
32664,[0 0 0 1]
32665,[0 1 0 0]
32666,[1 0 0 0]
32667,[0 0 1 0]
32668,[0 0 0 1]
32669,[0 0 1 0]
32670,[0 0 1 0]
32671,[0 0 1 0]
32672,[0 0 0 0]
32673,[0 0 0 0]
32674,[0 0 0 1]
32675,[0 0 0 0]
32676,[0 0 0 0]
32677,[1 0 0 1]
32678,[0 0 0 1]
32679,[0 1 1 0]
32680,[0 0 0 1]
32681,[0 0 0 0]
32682,[0 0 0 1]
32683,[0 0 0 1]
32684,[0 0 0 1]
32685,[0 0 0 1]
32686,[1 0 0 0]
32687,[1 0 0 0]
32688,[0 0 0 1]
32689,[1 0 0 0]
32690,[0 0 1 0]
32691,[1 0 1 0]
32692,[1 0 0 0]
32693,[1 0 0 0]
32694,[1 0 0 0]
32695,[1 1 0 0]
32696,[1 0 0 0]
32697,[1 0 0 0]
32698,[1 0 0 0]
32699,[0 0 0 1]
32700,[1 0 0 0]
32701,[1 0 0 0]
32702,[1 0 0 0]
32703,[1 0 0 0]
32704,[0 0 0 0]
32705,[0 0 0 1]
32706,[1 0 0 0]
32707,[0 0 1 0]
32708,[0 0 1 0]
32709,[0 0 0 1]
32710,[0 0 0 1]
32711,[0 0 0 1]
32712,[1 0 0 0]
32713,[1 0 0 0]
32714,[1 0 0 0]
32715,[0 0 0 1]
32716,[0 0 0 1]
32717,[0 0 0 0]
32718,[1 0 1 0]
32719,[0 0 0 1]
32720,[0 0 0 1]
32721,[0 0 0 1]
32722,[1 0 0 0]
32723,[0 0 0 1]
32724,[0 0 0 1]
32725,[0 0 0 1]
32726,[0 0 0 1]
32727,[0 1 0 0]
32728,[0 0 0 1]
32729,[0 0 0 1]
32730,[0 0 0 1]
32731,[1 1 0 0]
32732,[0 0 0 1]
32733,[1 1 0 0]
32734,[1 0 0 0]
32735,[1 0 0 0]
32736,[1 0 0 0]
32737,[0 0 0 0]
32738,[0 0 0 1]
32739,[0 0 0 0]
32740,[0 0 0 1]
32741,[0 0 1 0]
32742,[0 1 0 0]
32743,[0 0 0 1]
32744,[0 0 0 1]
32745,[0 0 0 1]
32746,[0 0 0 1]
32747,[1 0 0 0]
32748,[0 0 1 0]
32749,[1 0 0 0]
32750,[0 0 0 0]
32751,[0 0 0 0]
32752,[1 0 0 0]
32753,[0 1 0 0]
32754,[0 0 0 1]
32755,[0 1 0 0]
32756,[0 0 0 0]
32757,[1 0 0 0]
32758,[1 0 0 0]
32759,[0 0 0 1]
32760,[0 0 0 1]
32761,[0 0 0 1]
32762,[0 0 0 1]
32763,[0 0 0 1]
32764,[0 0 0 1]
32765,[0 0 0 1]
32766,[0 0 0 1]
32767,[0 0 0 1]
32768,[0 1 0 0]
32769,[0 1 0 0]
32770,[1 0 0 0]
32771,[1 0 0 0]
32772,[1 0 0 0]
32773,[1 0 0 0]
32774,[1 1 0 0]
32775,[1 0 0 0]
32776,[0 0 0 1]
32777,[0 0 0 1]
32778,[1 0 0 0]
32779,[1 0 0 0]
32780,[1 1 0 0]
32781,[0 0 1 0]
32782,[0 1 1 0]
32783,[0 1 0 1]
32784,[0 0 1 0]
32785,[0 0 1 0]
32786,[0 0 1 0]
32787,[0 0 1 0]
32788,[0 0 0 1]
32789,[0 1 0 0]
32790,[0 0 1 0]
32791,[0 0 1 0]
32792,[1 0 0 1]
32793,[0 0 1 0]
32794,[1 0 0 0]
32795,[1 0 0 0]
32796,[1 0 0 0]
32797,[1 0 0 0]
32798,[0 0 0 0]
32799,[0 0 0 1]
32800,[1 0 0 0]
32801,[1 1 0 0]
32802,[0 1 0 0]
32803,[1 1 0 0]
32804,[1 1 0 0]
32805,[0 1 0 0]
32806,[0 0 0 1]
32807,[1 0 0 0]
32808,[0 1 0 0]
32809,[1 0 0 0]
32810,[0 0 0 1]
32811,[1 0 0 0]
32812,[1 1 0 0]
32813,[1 0 0 0]
32814,[1 1 0 0]
32815,[1 0 0 0]
32816,[1 0 0 0]
32817,[0 1 0 0]
32818,[0 1 0 0]
32819,[0 1 0 0]
32820,[0 1 0 0]
32821,[0 0 0 1]
32822,[0 1 0 0]
32823,[1 0 0 0]
32824,[0 0 0 1]
32825,[0 1 0 0]
32826,[1 0 0 0]
32827,[0 0 0 1]
32828,[0 0 0 1]
32829,[0 1 0 0]
32830,[0 1 0 0]
32831,[1 0 0 0]
32832,[0 0 0 1]
32833,[1 0 0 0]
32834,[1 0 0 0]
32835,[1 0 0 0]
32836,[1 0 0 0]
32837,[1 0 0 0]
32838,[1 0 0 0]
32839,[1 0 0 0]
32840,[1 0 0 0]
32841,[1 0 0 0]
32842,[1 0 0 0]
32843,[0 0 0 1]
32844,[1 0 0 0]
32845,[1 0 0 0]
32846,[1 0 0 0]
32847,[1 0 0 0]
32848,[1 0 0 0]
32849,[0 1 0 0]
32850,[0 0 0 1]
32851,[0 1 0 0]
32852,[0 1 0 0]
32853,[1 0 0 0]
32854,[0 0 0 1]
32855,[1 0 0 0]
32856,[0 0 0 0]
32857,[1 0 0 0]
32858,[1 0 0 0]
32859,[1 0 0 0]
32860,[1 0 0 0]
32861,[0 0 0 1]
32862,[0 0 0 1]
32863,[1 0 0 0]
32864,[0 0 1 0]
32865,[0 0 0 1]
32866,[0 0 1 0]
32867,[0 0 1 0]
32868,[0 0 1 0]
32869,[0 0 1 0]
32870,[0 0 1 0]
32871,[0 0 0 1]
32872,[1 0 0 0]
32873,[1 0 0 0]
32874,[1 0 0 0]
32875,[1 0 0 0]
32876,[0 0 1 1]
32877,[0 0 0 1]
32878,[1 0 0 0]
32879,[1 0 0 0]
32880,[1 0 0 0]
32881,[1 0 0 0]
32882,[1 0 0 0]
32883,[1 0 0 0]
32884,[0 0 0 1]
32885,[0 0 0 1]
32886,[0 0 0 1]
32887,[0 0 0 1]
32888,[0 0 0 1]
32889,[0 0 0 1]
32890,[0 0 0 1]
32891,[0 0 0 1]
32892,[0 0 0 1]
32893,[0 0 0 1]
32894,[0 0 0 1]
32895,[0 0 0 1]
32896,[0 0 0 1]
32897,[0 0 1 0]
32898,[0 0 0 1]
32899,[0 0 0 1]
32900,[0 0 0 1]
32901,[0 0 0 1]
32902,[0 0 0 1]
32903,[0 0 0 1]
32904,[0 0 0 1]
32905,[0 0 0 1]
32906,[0 0 0 1]
32907,[0 0 0 1]
32908,[0 0 0 0]
32909,[0 0 0 1]
32910,[0 0 0 1]
32911,[0 0 0 1]
32912,[0 0 0 1]
32913,[0 0 0 1]
32914,[0 0 0 1]
32915,[0 0 0 1]
32916,[0 0 0 1]
32917,[0 0 0 1]
32918,[1 0 0 0]
32919,[0 0 1 0]
32920,[0 0 0 0]
32921,[1 0 0 0]
32922,[1 0 0 0]
32923,[1 0 0 0]
32924,[1 0 0 0]
32925,[1 0 0 0]
32926,[1 0 0 0]
32927,[1 0 0 0]
32928,[1 0 0 0]
32929,[0 0 0 1]
32930,[0 1 0 0]
32931,[0 0 0 1]
32932,[0 0 0 1]
32933,[0 0 0 1]
32934,[0 0 0 1]
32935,[0 0 0 1]
32936,[0 0 0 1]
32937,[0 0 0 1]
32938,[0 0 0 1]
32939,[0 0 0 1]
32940,[1 0 0 0]
32941,[0 0 0 0]
32942,[1 0 0 0]
32943,[1 0 0 0]
32944,[1 0 0 0]
32945,[1 0 0 0]
32946,[1 0 0 0]
32947,[1 0 0 0]
32948,[1 0 0 0]
32949,[1 0 0 0]
32950,[1 0 0 0]
32951,[1 0 0 0]
32952,[0 0 0 1]
32953,[1 0 0 0]
32954,[1 0 0 0]
32955,[1 0 0 0]
32956,[1 0 0 0]
32957,[1 0 0 0]
32958,[1 0 0 0]
32959,[1 0 0 0]
32960,[1 0 0 0]
32961,[1 0 0 0]
32962,[1 0 0 0]
32963,[0 0 0 1]
32964,[1 0 0 0]
32965,[1 0 0 0]
32966,[1 0 0 0]
32967,[1 0 0 0]
32968,[1 0 0 0]
32969,[0 0 0 0]
32970,[1 0 0 0]
32971,[0 0 0 1]
32972,[0 0 0 0]
32973,[0 1 0 0]
32974,[0 0 0 1]
32975,[0 0 0 0]
32976,[0 0 1 0]
32977,[0 1 0 0]
32978,[1 0 0 0]
32979,[1 0 0 0]
32980,[1 0 0 0]
32981,[1 0 0 0]
32982,[1 0 0 0]
32983,[1 0 0 0]
32984,[1 0 0 0]
32985,[0 0 0 1]
32986,[0 0 0 1]
32987,[0 0 1 0]
32988,[0 0 0 1]
32989,[1 0 0 0]
32990,[0 0 0 1]
32991,[0 0 0 1]
32992,[0 0 0 1]
32993,[0 0 0 1]
32994,[0 0 0 1]
32995,[0 0 0 1]
32996,[0 0 0 1]
32997,[0 0 0 1]
32998,[0 0 0 1]
32999,[0 0 0 1]
33000,[0 0 0 1]
33001,[0 0 0 1]
33002,[0 0 0 1]
33003,[0 0 0 1]
33004,[0 0 0 1]
33005,[0 0 0 1]
33006,[0 0 0 1]
33007,[0 0 0 1]
33008,[0 0 0 1]
33009,[0 0 0 1]
33010,[0 0 0 1]
33011,[0 0 0 1]
33012,[0 0 0 1]
33013,[0 0 0 1]
33014,[0 0 0 1]
