ID,Category,ID
28923,[1 0 0 0],28475
28924,[1 0 0 0],28476
28925,[1 0 0 0],28477
28926,[1 0 0 0],28478
28927,[1 0 0 0],28479
28928,[1 0 0 0],28480
28929,[1 0 0 0],28481
28930,[1 0 0 0],28482
28931,[1 0 0 0],28483
28932,[1 0 0 0],28484
28933,[1 0 0 0],28485
28934,[1 0 0 0],28486
28935,[1 0 0 0],28487
28936,[1 0 0 0],28488
28937,[0 0 0 0],28489
28938,[1 0 0 0],28490
28939,[1 0 0 0],28491
28940,[1 0 0 0],28492
28941,[1 0 0 0],28493
28942,[0 0 0 1],28494
28943,[0 0 0 1],28495
28944,[1 0 0 0],28496
28945,[1 0 0 0],28497
28946,[1 0 0 0],28498
28947,[1 0 0 0],28499
28948,[0 0 0 1],28500
28949,[0 0 0 1],28501
28950,[0 0 0 0],28502
28951,[0 0 0 1],28503
28952,[1 0 0 0],28504
28953,[1 0 0 0],28505
28954,[1 0 0 0],28506
28955,[1 0 0 0],28507
28956,[0 0 1 0],28508
28957,[0 0 1 0],28509
28958,[0 0 1 0],28510
28959,[0 0 1 0],28511
28960,[0 0 0 1],28512
28961,[0 0 0 1],28513
28962,[0 0 0 1],28514
28963,[0 0 0 1],28515
28964,[0 0 0 1],28516
28965,[0 0 0 1],28517
28966,[0 0 0 1],28518
28967,[0 0 0 1],28519
28968,[0 0 0 1],28520
28969,[0 0 0 0],28521
28970,[0 0 1 0],28522
28971,[0 0 1 0],28523
28972,[0 0 0 1],28524
28973,[0 0 0 1],28525
28974,[0 0 0 1],28526
28975,[0 0 0 1],28527
28976,[0 0 0 1],28528
28977,[0 0 0 1],28529
28978,[0 0 0 0],28530
28979,[0 0 1 0],28531
28980,[1 0 1 0],28532
28981,[0 0 1 0],28533
28982,[0 0 1 0],28534
28983,[1 0 0 0],28535
28984,[0 0 1 0],28536
28985,[0 0 1 0],28537
28986,[0 1 1 0],28538
28987,[0 0 1 0],28539
28988,[0 0 1 0],28540
28989,[0 1 1 0],28541
28990,[0 0 1 0],28542
28991,[1 0 0 0],28543
28992,[1 0 1 0],28544
28993,[1 0 0 0],28545
28994,[1 1 0 0],28546
28995,[1 0 0 0],28547
28996,[1 0 0 0],28548
28997,[1 0 0 0],28549
28998,[1 0 0 0],28550
28999,[1 0 1 0],28551
29000,[1 0 1 0],28552
29001,[0 0 1 0],28553
29002,[0 1 1 0],28554
29003,[0 1 1 0],28555
29004,[0 1 1 0],28556
29005,[0 0 1 0],28557
29006,[0 0 1 0],28558
29007,[0 0 1 0],28559
29008,[0 1 1 0],28560
29009,[0 0 1 0],28561
29010,[0 0 1 0],28562
29011,[0 0 1 0],28563
29012,[0 0 1 0],28564
29013,[0 1 0 0],28565
29014,[0 1 1 0],28566
29015,[0 1 1 0],28567
29016,[0 0 1 0],28568
29017,[0 0 1 0],28569
29018,[0 0 1 0],28570
29019,[0 0 1 0],28571
29020,[1 0 0 0],28572
29021,[0 0 0 1],28573
29022,[1 0 0 0],28574
29023,[0 0 0 0],28575
29024,[0 0 0 1],28576
29025,[0 0 0 1],28577
29026,[0 0 0 0],28578
29027,[0 0 0 1],28579
29028,[0 0 0 1],28580
29029,[1 0 0 0],28581
29030,[1 0 0 0],28582
29031,[1 0 0 0],28583
29032,[1 0 0 0],28584
29033,[1 0 0 0],28585
29034,[1 0 0 0],28586
29035,[1 0 0 0],28587
29036,[1 0 0 0],28588
29037,[1 0 0 0],28589
29038,[0 0 0 1],28590
29039,[0 0 0 1],28591
29040,[0 0 0 1],28592
29041,[0 0 0 1],28593
29042,[0 1 0 0],28594
29043,[0 0 0 1],28595
29044,[0 0 0 1],28596
29045,[0 0 0 1],28597
29046,[0 0 0 1],28598
29047,[0 0 0 1],28599
29048,[0 0 0 0],28600
29049,[0 0 0 0],28601
29050,[1 1 0 0],28602
29051,[1 0 0 0],28603
29052,[0 0 0 0],28604
29053,[1 0 0 0],28605
29054,[1 0 0 0],28606
29055,[1 0 0 0],28607
29056,[0 1 0 0],28608
29057,[0 1 0 0],28609
29058,[1 0 0 0],28610
29059,[1 1 0 0],28611
29060,[0 1 0 0],28612
29061,[0 1 0 0],28613
29062,[1 0 0 0],28614
29063,[1 0 0 0],28615
29064,[1 0 0 0],28616
29065,[1 0 0 0],28617
29066,[1 0 0 0],28618
29067,[1 0 0 0],28619
29068,[1 0 0 0],28620
29069,[1 0 0 0],28621
29070,[1 0 0 0],28622
29071,[1 0 0 0],28623
29072,[1 0 0 0],28624
29073,[1 0 0 0],28625
29074,[1 0 0 0],28626
29075,[1 0 0 0],28627
29076,[1 0 0 0],28628
29077,[1 0 0 0],28629
29078,[1 0 0 0],28630
29079,[0 0 0 1],28631
29080,[0 0 0 1],28632
29081,[0 0 0 1],28633
29082,[0 0 0 0],28634
29083,[0 1 0 1],28635
29084,[0 1 0 1],28636
29085,[1 0 0 0],28637
29086,[1 0 0 0],28638
29087,[1 0 0 0],28639
29088,[1 0 0 0],28640
29089,[1 0 0 0],28641
29090,[1 0 0 0],28642
29091,[1 0 0 0],28643
29092,[1 0 0 0],28644
29093,[1 0 0 0],28645
29094,[1 0 0 0],28646
29095,[1 0 0 0],28647
29096,[1 0 0 0],28648
29097,[1 0 0 0],28649
29098,[1 0 0 0],28650
29099,[1 0 0 0],28651
29100,[1 0 0 0],28652
29101,[1 0 0 0],28653
29102,[1 0 0 0],28654
29103,[1 0 0 0],28655
29104,[1 0 0 0],28656
29105,[1 0 0 0],28657
29106,[0 1 0 0],28658
29107,[0 0 0 1],28659
29108,[0 0 0 1],28660
29109,[0 0 0 1],28661
29110,[0 0 0 1],28662
29111,[0 0 0 1],28663
29112,[1 0 0 0],28664
29113,[1 0 0 0],28665
29114,[0 0 0 1],28666
29115,[0 0 0 1],28667
29116,[1 0 0 0],28668
29117,[0 0 0 1],28669
29118,[0 0 0 1],28670
29119,[0 0 0 1],28671
29120,[0 0 0 1],28672
29121,[0 0 0 1],28673
29122,[0 0 0 1],28674
29123,[0 0 0 1],28675
29124,[0 0 0 1],28676
29125,[0 0 0 1],28677
29126,[0 0 0 1],28678
29127,[0 0 0 1],28679
29128,[0 0 0 1],28680
29129,[1 0 0 0],28681
29130,[1 0 0 0],28682
29131,[1 0 0 0],28683
29132,[0 0 1 0],28684
29133,[0 0 1 1],28685
29134,[1 0 0 0],28686
29135,[1 0 0 0],28687
29136,[1 0 0 0],28688
29137,[1 0 0 0],28689
29138,[1 0 0 0],28690
29139,[1 0 0 0],28691
29140,[1 0 0 0],28692
29141,[1 0 0 0],28693
29142,[1 0 0 0],28694
29143,[1 0 0 0],28695
29144,[1 0 0 0],28696
29145,[1 0 0 0],28697
29146,[0 0 0 1],28698
29147,[1 0 0 0],28699
29148,[0 1 0 0],28700
29149,[0 1 0 0],28701
29150,[1 0 0 0],28702
29151,[1 0 0 0],28703
29152,[1 1 0 0],28704
29153,[1 1 0 0],28705
29154,[1 0 0 0],28706
29155,[1 0 1 0],28707
29156,[0 1 0 0],28708
29157,[1 0 1 0],28709
29158,[1 0 0 0],28710
29159,[0 0 0 1],28711
29160,[0 0 0 1],28712
29161,[0 0 1 0],28713
29162,[0 0 0 1],28714
29163,[0 1 0 0],28715
29164,[1 0 0 1],28716
29165,[0 1 0 0],28717
29166,[1 1 0 0],28718
29167,[0 0 1 0],28719
29168,[0 1 1 0],28720
29169,[0 1 0 0],28721
29170,[1 1 0 0],28722
29171,[0 0 0 0],28723
29172,[0 0 1 0],28724
29173,[0 0 1 0],28725
29174,[0 0 0 1],28726
29175,[0 0 0 1],28727
29176,[0 0 0 1],28728
29177,[0 1 0 0],28729
29178,[0 0 0 1],28730
29179,[0 0 0 1],28731
29180,[0 0 0 1],28732
29181,[0 0 0 1],28733
29182,[0 0 0 1],28734
29183,[0 0 0 1],28735
29184,[0 0 0 1],28736
29185,[0 0 0 1],28737
29186,[1 0 0 0],28738
29187,[0 0 1 0],28739
29188,[0 0 0 0],28740
29189,[1 0 0 0],28741
29190,[1 0 0 0],28742
29191,[0 0 0 0],28743
29192,[0 0 0 1],28744
29193,[0 0 0 1],28745
29194,[0 0 0 1],28746
29195,[0 1 0 0],28747
29196,[0 0 0 1],28748
29197,[0 0 0 1],28749
29198,[0 0 0 1],28750
29199,[0 0 0 0],28751
29200,[0 1 0 0],28752
29201,[0 1 0 0],28753
29202,[0 0 0 1],28754
29203,[0 1 0 0],28755
29204,[0 0 0 1],28756
29205,[1 0 0 0],28757
29206,[0 0 0 0],28758
29207,[1 1 0 0],28759
29208,[0 0 0 1],28760
29209,[0 0 0 1],28761
29210,[0 0 0 1],28762
29211,[0 0 0 0],28763
29212,[0 1 0 0],28764
29213,[0 1 0 0],28765
29214,[1 1 0 0],28766
29215,[0 0 0 0],28767
29216,[0 1 0 0],28768
29217,[1 0 0 0],28769
29218,[0 0 0 1],28770
29219,[0 0 0 1],28771
29220,[0 0 0 1],28772
29221,[0 0 0 1],28773
29222,[1 0 0 0],28774
29223,[0 0 0 1],28775
29224,[0 0 0 1],28776
29225,[0 0 0 0],28777
29226,[0 1 0 0],28778
29227,[0 0 0 1],28779
29228,[0 0 0 1],28780
29229,[0 0 0 1],28781
29230,[0 1 0 0],28782
29231,[0 0 1 0],28783
29232,[0 0 0 1],28784
29233,[0 0 0 1],28785
29234,[0 0 0 1],28786
29235,[1 0 0 0],28787
29236,[1 0 0 0],28788
29237,[1 0 0 0],28789
29238,[1 0 0 0],28790
29239,[0 0 0 1],28791
29240,[0 0 0 1],28792
29241,[1 0 0 0],28793
29242,[1 0 0 0],28794
29243,[1 1 0 0],28795
29244,[1 0 0 0],28796
29245,[1 0 0 0],28797
29246,[1 0 0 0],28798
29247,[1 1 0 0],28799
29248,[1 0 0 1],28800
29249,[1 0 0 0],28801
29250,[0 0 0 1],28802
29251,[0 0 0 1],28803
29252,[0 0 0 0],28804
29253,[0 0 0 0],28805
29254,[0 0 0 1],28806
29255,[0 0 0 1],28807
29256,[0 0 0 1],28808
29257,[0 1 0 0],28809
29258,[0 0 0 1],28810
29259,[0 0 0 1],28811
29260,[0 0 0 1],28812
29261,[0 0 0 1],28813
29262,[0 0 0 1],28814
29263,[0 0 0 1],28815
29264,[0 0 0 1],28816
29265,[0 0 0 1],28817
29266,[0 0 0 1],28818
29267,[0 0 0 1],28819
29268,[0 0 0 1],28820
29269,[0 0 0 1],28821
29270,[0 0 0 1],28822
29271,[0 0 0 1],28823
29272,[0 0 0 1],28824
29273,[0 0 0 1],28825
29274,[0 1 0 0],28826
29275,[0 0 0 1],28827
29276,[0 0 1 0],28828
29277,[0 1 0 0],28829
29278,[0 1 0 0],28830
29279,[1 0 0 0],28831
29280,[0 0 1 0],28832
29281,[0 0 1 0],28833
29282,[1 0 0 0],28834
29283,[1 0 0 0],28835
29284,[0 0 0 1],28836
29285,[0 0 0 1],28837
29286,[1 0 0 0],28838
29287,[0 0 0 1],28839
29288,[0 0 0 1],28840
29289,[0 0 0 1],28841
29290,[0 0 0 1],28842
29291,[0 0 0 1],28843
29292,[0 0 0 1],28844
29293,[0 0 0 1],28845
29294,[0 0 0 1],28846
29295,[0 0 0 1],28847
29296,[0 0 0 1],28848
29297,[0 0 0 1],28849
29298,[0 1 0 0],28850
29299,[0 1 1 0],28851
29300,[0 0 1 0],28852
29301,[0 0 1 0],28853
29302,[0 1 0 0],28854
29303,[0 1 0 0],28855
29304,[0 0 0 0],28856
29305,[0 1 0 0],28857
29306,[0 1 0 0],28858
29307,[0 0 0 0],28859
29308,[0 0 0 0],28860
29309,[1 0 0 0],28861
29310,[1 0 0 0],28862
29311,[1 0 0 0],28863
29312,[1 0 0 0],28864
29313,[0 0 0 1],28865
29314,[0 0 0 1],28866
29315,[0 0 0 1],28867
29316,[0 0 0 0],28868
29317,[0 0 1 0],28869
29318,[0 0 1 0],28870
29319,[0 0 1 0],28871
29320,[0 0 1 0],28872
29321,[1 0 0 0],28873
29322,[1 0 0 0],28874
29323,[1 0 0 0],28875
29324,[1 0 0 0],28876
29325,[1 0 0 0],28877
29326,[1 0 0 0],28878
29327,[1 0 0 0],28879
29328,[1 0 0 0],28880
29329,[1 0 0 0],28881
29330,[0 1 0 0],28882
29331,[0 1 0 0],28883
29332,[0 0 1 0],28884
29333,[1 0 0 0],28885
29334,[0 1 0 0],28886
29335,[0 0 0 1],28887
29336,[0 0 0 1],28888
29337,[1 0 0 0],28889
29338,[0 1 0 0],28890
29339,[1 0 0 0],28891
29340,[0 0 0 1],28892
29341,[1 0 0 0],28893
29342,[1 0 0 0],28894
29343,[1 0 0 0],28895
29344,[1 0 0 0],28896
29345,[1 0 0 0],28897
29346,[1 0 0 0],28898
29347,[1 0 0 0],28899
29348,[1 0 0 0],28900
29349,[1 0 0 0],28901
29350,[1 0 0 0],28902
29351,[1 0 0 0],28903
29352,[1 0 0 0],28904
29353,[1 0 0 0],28905
29354,[0 0 0 0],28906
29355,[1 0 0 0],28907
29356,[0 0 0 1],28908
29357,[0 0 0 1],28909
29358,[1 0 0 0],28910
29359,[1 0 0 0],28911
29360,[1 0 0 0],28912
29361,[1 0 0 0],28913
29362,[1 0 0 0],28914
29363,[1 0 1 0],28915
29364,[1 0 1 0],28916
29365,[0 0 1 0],28917
29366,[0 0 1 0],28918
29367,[1 0 0 0],28919
29368,[1 0 0 0],28920
29369,[0 0 1 0],28921
29370,[0 0 1 0],28922
29371,[0 0 1 0],28923
29372,[1 0 0 0],28924
29373,[1 0 0 0],28925
29374,[0 1 0 0],28926
29375,[1 1 0 0],28927
29376,[1 0 0 0],28928
29377,[0 0 1 0],28929
29378,[0 1 0 0],28930
29379,[1 0 0 0],28931
29380,[0 1 0 0],28932
29381,[1 0 0 0],28933
29382,[1 0 0 0],28934
29383,[1 0 0 0],28935
29384,[1 0 0 0],28936
29385,[1 0 0 0],28937
29386,[1 0 0 0],28938
29387,[1 0 0 0],28939
29388,[1 0 0 0],28940
29389,[1 0 0 0],28941
29390,[1 0 0 0],28942
29391,[1 0 0 0],28943
29392,[1 0 0 0],28944
29393,[1 0 0 0],28945
29394,[1 0 0 0],28946
29395,[1 0 0 0],28947
29396,[0 1 0 0],28948
29397,[0 1 0 0],28949
29398,[1 0 0 1],28950
29399,[1 0 0 0],28951
29400,[1 0 0 0],28952
29401,[1 0 0 0],28953
29402,[1 0 0 0],28954
29403,[0 0 0 0],28955
29404,[0 0 0 0],28956
29405,[1 0 0 0],28957
29406,[0 0 0 0],28958
29407,[0 0 0 1],28959
29408,[0 1 0 0],28960
29409,[0 1 0 0],28961
29410,[1 0 0 0],28962
29411,[1 0 0 0],28963
29412,[1 0 0 0],28964
29413,[0 0 1 0],28965
29414,[0 0 0 0],28966
29415,[1 0 0 0],28967
29416,[1 0 0 0],28968
29417,[1 0 0 0],28969
29418,[0 0 0 1],28970
29419,[1 0 0 0],28971
29420,[1 0 0 0],28972
29421,[1 0 0 0],28973
29422,[0 0 0 1],28974
29423,[0 0 0 1],28975
29424,[1 0 0 0],28976
29425,[1 0 0 0],28977
29426,[1 0 0 0],28978
29427,[1 0 0 0],28979
29428,[0 0 0 1],28980
29429,[1 0 0 0],28981
29430,[0 1 0 0],28982
29431,[1 1 0 0],28983
29432,[1 0 0 0],28984
29433,[1 0 0 0],28985
29434,[1 0 0 0],28986
29435,[1 0 0 0],28987
29436,[0 0 0 1],28988
29437,[1 0 0 0],28989
29438,[1 0 0 1],28990
29439,[1 0 0 0],28991
29440,[1 0 0 0],28992
29441,[1 0 0 0],28993
29442,[1 0 0 0],28994
29443,[1 0 0 0],28995
29444,[1 0 0 0],28996
29445,[1 0 0 0],28997
29446,[1 0 0 0],28998
29447,[1 0 0 0],28999
29448,[1 0 0 0],29000
29449,[0 1 1 0],29001
29450,[1 0 0 0],29002
29451,[0 1 1 0],29003
29452,[1 0 0 0],29004
29453,[1 0 0 0],29005
29454,[1 0 0 0],29006
29455,[0 0 0 0],29007
29456,[0 0 1 0],29008
29457,[0 0 1 0],29009
29458,[0 1 1 0],29010
29459,[0 0 1 0],29011
29460,[0 0 0 1],29012
29461,[0 0 0 1],29013
29462,[0 0 0 1],29014
29463,[0 0 0 1],29015
29464,[0 0 0 1],29016
29465,[0 0 0 1],29017
29466,[0 0 0 1],29018
29467,[0 0 0 1],29019
29468,[0 0 0 1],29020
29469,[0 0 0 1],29021
29470,[0 1 0 0],29022
29471,[0 0 0 1],29023
29472,[0 0 0 1],29024
29473,[0 0 0 1],29025
29474,[0 0 0 1],29026
29475,[0 0 0 1],29027
29476,[0 0 0 1],29028
29477,[0 0 0 1],29029
29478,[0 0 0 1],29030
29479,[0 0 0 1],29031
29480,[0 0 0 1],29032
29481,[0 0 0 1],29033
29482,[0 1 0 0],29034
29483,[0 0 0 1],29035
29484,[0 0 0 1],29036
29485,[0 0 0 1],29037
29486,[0 0 0 1],29038
29487,[0 0 0 1],29039
29488,[0 0 0 1],29040
29489,[0 0 0 1],29041
29490,[0 1 0 1],29042
29491,[0 0 0 1],29043
29492,[0 0 0 1],29044
29493,[0 0 0 1],29045
29494,[0 0 0 1],29046
29495,[0 0 0 1],29047
29496,[0 0 0 1],29048
29497,[0 0 0 1],29049
29498,[0 0 0 1],29050
29499,[0 0 0 1],29051
29500,[0 0 0 1],29052
29501,[1 0 0 0],29053
29502,[0 0 0 1],29054
29503,[0 0 0 1],29055
29504,[0 0 0 0],29056
29505,[0 0 0 1],29057
29506,[0 0 0 1],29058
29507,[0 0 0 1],29059
29508,[0 0 0 1],29060
29509,[0 0 0 1],29061
29510,[0 0 0 1],29062
29511,[0 0 0 0],29063
29512,[0 0 0 0],29064
29513,[1 0 0 0],29065
29514,[0 0 1 0],29066
29515,[1 0 0 0],29067
29516,[0 0 0 1],29068
29517,[0 0 0 1],29069
29518,[0 0 0 0],29070
29519,[1 0 0 0],29071
29520,[0 0 0 0],29072
29521,[1 0 0 0],29073
29522,[0 0 0 1],29074
29523,[0 1 0 1],29075
29524,[0 0 0 1],29076
29525,[0 0 0 1],29077
29526,[0 0 0 1],29078
29527,[0 0 0 0],29079
29528,[0 1 1 0],29080
29529,[0 1 1 0],29081
29530,[0 1 0 1],29082
29531,[0 1 0 0],29083
29532,[0 0 0 1],29084
29533,[1 0 0 0],29085
29534,[0 1 0 0],29086
29535,[1 0 0 0],29087
29536,[0 0 0 1],29088
29537,[0 0 0 0],29089
29538,[0 1 0 0],29090
29539,[0 0 1 1],29091
29540,[0 0 1 0],29092
29541,[0 0 1 0],29093
29542,[0 0 1 0],29094
29543,[0 0 1 0],29095
29544,[0 1 0 0],29096
29545,[1 0 0 0],29097
29546,[0 1 0 0],29098
29547,[0 1 0 0],29099
29548,[1 1 0 0],29100
29549,[0 0 1 0],29101
29550,[0 1 0 1],29102
29551,[0 1 0 0],29103
29552,[0 1 0 0],29104
29553,[0 1 0 0],29105
29554,[1 0 0 0],29106
29555,[0 0 0 0],29107
29556,[0 0 0 0],29108
29557,[1 0 0 0],29109
29558,[0 0 0 1],29110
29559,[1 0 0 0],29111
29560,[1 0 0 0],29112
29561,[1 0 0 0],29113
29562,[1 0 0 0],29114
29563,[1 0 0 0],29115
29564,[1 0 0 0],29116
29565,[0 0 1 0],29117
29566,[0 0 1 1],29118
29567,[0 0 1 1],29119
29568,[1 0 0 0],29120
29569,[1 0 0 0],29121
29570,[1 0 0 0],29122
29571,[1 0 0 0],29123
29572,[1 0 0 0],29124
29573,[1 0 0 0],29125
29574,[1 0 0 0],29126
29575,[1 0 0 0],29127
29576,[1 0 0 0],29128
29577,[1 0 0 0],29129
29578,[1 0 0 0],29130
29579,[1 0 0 0],29131
29580,[1 0 0 0],29132
29581,[1 0 0 0],29133
29582,[1 0 0 0],29134
29583,[1 0 0 0],29135
29584,[1 0 0 0],29136
29585,[0 0 0 1],29137
29586,[0 0 0 1],29138
29587,[0 0 1 0],29139
29588,[0 0 1 0],29140
29589,[0 0 1 0],29141
29590,[0 0 1 0],29142
29591,[1 1 0 0],29143
29592,[1 0 0 0],29144
29593,[0 1 0 0],29145
29594,[1 0 0 0],29146
29595,[1 1 0 0],29147
29596,[1 0 0 0],29148
29597,[1 0 0 0],29149
29598,[1 0 0 0],29150
29599,[0 0 0 0],29151
29600,[0 0 0 1],29152
29601,[1 0 0 0],29153
29602,[1 0 0 0],29154
29603,[1 0 0 0],29155
29604,[0 0 1 0],29156
29605,[0 1 0 0],29157
29606,[1 0 0 0],29158
29607,[1 0 0 0],29159
29608,[0 0 0 1],29160
29609,[0 0 0 1],29161
29610,[0 0 0 1],29162
29611,[0 0 0 1],29163
29612,[0 0 0 1],29164
29613,[1 0 0 0],29165
29614,[1 0 0 0],29166
29615,[1 0 0 0],29167
29616,[1 0 0 0],29168
29617,[1 0 0 0],29169
29618,[1 0 0 0],29170
29619,[0 1 0 0],29171
29620,[0 0 0 1],29172
29621,[0 0 0 1],29173
29622,[0 0 1 0],29174
29623,[0 0 0 1],29175
29624,[0 0 0 1],29176
29625,[0 0 0 0],29177
29626,[0 0 0 1],29178
29627,[0 0 0 1],29179
29628,[0 0 0 1],29180
29629,[0 0 0 1],29181
29630,[0 0 0 0],29182
29631,[0 0 0 1],29183
29632,[0 0 0 1],29184
29633,[0 0 0 1],29185
29634,[0 0 0 1],29186
29635,[0 0 0 1],29187
29636,[0 0 1 0],29188
29637,[0 0 0 1],29189
29638,[0 0 0 1],29190
29639,[0 0 0 1],29191
29640,[0 0 0 1],29192
29641,[1 0 0 0],29193
29642,[0 0 0 1],29194
29643,[0 1 0 0],29195
29644,[1 0 0 0],29196
29645,[0 1 0 0],29197
29646,[0 1 0 0],29198
29647,[1 0 0 0],29199
29648,[1 1 0 0],29200
29649,[0 0 0 1],29201
29650,[0 0 0 1],29202
29651,[0 0 0 1],29203
29652,[0 0 0 1],29204
29653,[1 0 0 0],29205
29654,[1 0 0 0],29206
29655,[0 0 0 1],29207
29656,[0 0 0 1],29208
29657,[0 0 0 1],29209
29658,[0 0 0 1],29210
29659,[0 0 0 1],29211
29660,[0 0 0 1],29212
29661,[0 0 0 1],29213
29662,[0 0 0 1],29214
29663,[0 0 0 1],29215
29664,[0 0 0 1],29216
29665,[0 0 0 1],29217
29666,[0 1 0 0],29218
29667,[0 1 0 0],29219
29668,[0 1 0 0],29220
29669,[0 1 0 0],29221
29670,[0 1 1 0],29222
29671,[1 0 0 0],29223
29672,[1 0 0 0],29224
29673,[0 0 0 1],29225
29674,[0 0 0 1],29226
29675,[0 0 0 1],29227
29676,[0 0 0 1],29228
29677,[0 0 0 1],29229
29678,[1 0 0 0],29230
29679,[1 0 0 0],29231
29680,[1 1 0 0],29232
29681,[1 0 0 0],29233
29682,[1 0 0 0],29234
29683,[0 1 1 0],29235
29684,[0 0 1 0],29236
29685,[0 0 1 0],29237
29686,[0 0 0 0],29238
29687,[1 0 0 0],29239
29688,[1 0 0 0],29240
29689,[1 0 0 0],29241
29690,[1 0 0 0],29242
29691,[1 0 1 0],29243
29692,[1 0 0 0],29244
29693,[1 0 0 0],29245
29694,[0 0 0 1],29246
29695,[0 0 0 1],29247
29696,[0 0 0 1],29248
29697,[0 0 0 1],29249
29698,[0 0 0 0],29250
29699,[0 0 0 1],29251
29700,[0 0 0 1],29252
29701,[0 0 0 1],29253
29702,[0 0 0 1],29254
29703,[0 0 0 1],29255
29704,[0 0 0 1],29256
29705,[0 0 0 1],29257
29706,[1 0 0 0],29258
29707,[0 0 0 1],29259
29708,[0 0 0 1],29260
29709,[1 0 0 0],29261
29710,[1 0 0 0],29262
29711,[1 1 0 0],29263
29712,[0 1 0 0],29264
29713,[1 0 0 0],29265
29714,[0 0 0 1],29266
29715,[0 0 0 1],29267
29716,[1 0 0 0],29268
29717,[1 0 0 0],29269
29718,[1 0 0 0],29270
29719,[0 1 1 0],29271
29720,[0 1 0 0],29272
29721,[1 0 0 0],29273
29722,[1 0 0 0],29274
29723,[0 0 1 0],29275
29724,[0 0 0 1],29276
29725,[1 0 0 0],29277
29726,[1 0 0 0],29278
29727,[1 0 0 0],29279
29728,[1 0 0 0],29280
29729,[1 0 0 0],29281
29730,[0 0 0 1],29282
29731,[0 0 0 1],29283
29732,[0 0 0 0],29284
29733,[1 0 0 0],29285
29734,[1 0 0 0],29286
29735,[1 0 0 0],29287
29736,[0 0 0 1],29288
29737,[0 0 0 1],29289
29738,[0 0 1 0],29290
29739,[0 0 0 1],29291
29740,[0 0 0 1],29292
29741,[0 0 0 1],29293
29742,[1 0 0 0],29294
29743,[1 0 0 0],29295
29744,[1 0 0 0],29296
29745,[1 0 0 0],29297
29746,[1 0 0 0],29298
29747,[1 0 0 0],29299
29748,[1 0 0 0],29300
29749,[1 0 0 0],29301
29750,[1 0 0 0],29302
29751,[1 0 0 0],29303
29752,[1 0 0 0],29304
29753,[1 0 0 0],29305
29754,[1 0 0 0],29306
29755,[1 0 0 0],29307
29756,[1 0 0 0],29308
29757,[1 0 0 0],29309
29759,[1 0 0 0],29310
29760,[1 0 0 0],29311
29761,[1 0 0 0],29312
29762,[0 0 1 0],29313
29763,[0 0 0 0],29314
29764,[0 0 0 1],29315
29765,[0 1 0 0],29316
29766,[0 1 0 0],29317
29767,[0 1 0 0],29318
29768,[0 1 0 0],29319
29769,[1 0 0 0],29320
29770,[0 0 0 1],29321
29771,[1 0 0 0],29322
29772,[1 0 0 0],29323
29773,[1 0 0 0],29324
29774,[1 0 0 0],29325
29775,[1 0 0 0],29326
29776,[1 0 0 0],29327
29777,[1 0 0 0],29328
29778,[1 0 0 0],29329
29779,[1 1 0 0],29330
29780,[1 0 0 0],29331
29781,[1 0 0 0],29332
29782,[1 0 0 0],29333
29783,[1 0 0 0],29334
29784,[1 0 0 0],29335
29785,[1 0 0 0],29336
29786,[1 0 0 0],29337
29787,[1 0 0 0],29338
29788,[1 0 0 0],29339
29789,[1 0 0 0],29340
29790,[1 0 0 0],29341
29791,[1 0 0 0],29342
29792,[1 0 0 0],29343
29793,[1 0 0 0],29344
29794,[0 1 0 0],29345
29795,[0 0 0 0],29346
29796,[0 0 0 1],29347
29797,[0 0 0 1],29348
29798,[1 0 0 0],29349
29799,[0 0 0 0],29350
29800,[1 0 0 0],29351
29801,[1 0 0 0],29352
29802,[1 0 0 0],29353
29803,[0 0 0 1],29354
29804,[0 0 0 0],29355
29805,[1 0 0 0],29356
29806,[1 0 0 0],29357
29807,[1 0 0 0],29358
29808,[0 0 0 0],29359
29809,[1 0 0 0],29360
29810,[1 0 0 0],29361
29811,[0 1 0 0],29362
29812,[1 1 0 0],29363
29813,[0 1 1 0],29364
29814,[0 0 1 0],29365
29815,[0 1 0 0],29366
29816,[0 1 0 0],29367
29817,[0 0 0 1],29368
29818,[0 0 0 1],29369
29819,[0 0 0 1],29370
29820,[0 0 0 1],29371
29821,[0 0 0 1],29372
29822,[0 0 0 1],29373
29823,[0 0 0 1],29374
29824,[0 0 0 1],29375
29825,[1 0 0 0],29376
29826,[0 0 0 0],29377
29827,[0 1 0 0],29378
29828,[1 1 0 0],29379
29829,[1 0 0 0],29380
29830,[1 0 0 0],29381
29831,[1 0 0 0],29382
29832,[0 0 0 0],29383
29833,[0 0 0 1],29384
29834,[0 0 0 1],29385
29835,[0 0 0 1],29386
29836,[1 0 0 0],29387
29837,[1 0 0 0],29388
29838,[1 0 0 0],29389
29839,[0 0 1 0],29390
29840,[1 0 0 0],29391
29841,[1 0 0 0],29392
29842,[1 0 0 0],29393
29843,[1 0 0 0],29394
29844,[1 0 0 0],29395
29845,[1 0 0 0],29396
29846,[1 0 0 0],29397
29847,[1 0 0 0],29398
29848,[1 0 0 0],29399
29849,[1 0 0 0],29400
29850,[0 0 0 1],29401
29851,[0 0 0 1],29402
29852,[0 0 0 1],29403
29853,[0 0 0 1],29404
29854,[1 0 0 0],29405
29855,[1 0 0 0],29406
